,TP9,AF7,AF8,TP10,Right AUX,timestamps
12481,-979.004,-31.250,-1.953,-958.008,0.000,1731708222.647
12482,870.117,-4.395,13.184,763.672,0.000,1731708222.651
12483,-582.031,-6.836,-20.020,-685.547,0.000,1731708222.655
12484,-1000.000,-52.246,-53.711,-1000.000,0.000,1731708222.659
12485,-929.688,-75.684,-54.688,-942.871,0.000,1731708222.663
12486,-1000.000,-58.594,-48.828,-975.586,0.000,1731708222.667
12487,-963.867,-29.785,-44.922,-1000.000,0.000,1731708222.671
12488,-1000.000,-29.297,-45.410,-992.188,0.000,1731708222.675
12489,-20.020,-24.414,-35.645,354.980,0.000,1731708222.679
12490,-938.477,-6.836,-2.441,-900.879,0.000,1731708222.683
12491,934.082,24.902,14.160,903.320,0.000,1731708222.686
12492,972.168,12.207,-0.488,990.234,0.000,1731708222.690
12493,916.016,-45.410,-16.602,911.133,0.000,1731708222.694
12494,-976.074,-60.059,-61.523,-951.660,0.000,1731708222.698
12495,860.352,-37.598,-71.777,662.109,0.000,1731708222.702
12496,-597.168,-35.645,-37.109,-748.047,0.000,1731708222.706
12497,-1000.000,-24.414,-10.254,-1000.000,0.000,1731708222.710
12498,-939.453,25.391,-3.906,-954.102,0.000,1731708222.714
12499,-968.750,10.742,10.254,-958.008,0.000,1731708222.718
12500,-1000.000,-30.273,-5.859,-1000.000,0.000,1731708222.722
12501,-965.820,-59.570,-55.176,-890.625,0.000,1731708222.725
12502,440.430,-41.992,-51.758,562.012,0.000,1731708222.729
12503,-897.461,-21.973,-46.875,-910.645,0.000,1731708222.733
12504,895.996,-32.715,-46.875,898.926,0.000,1731708222.737
12505,999.512,-5.371,-5.859,985.840,0.000,1731708222.741
12506,902.344,5.371,12.207,919.922,0.000,1731708222.745
12507,-945.801,-6.836,9.766,-939.453,0.000,1731708222.749
12508,745.117,-17.090,0.488,309.570,0.000,1731708222.753
12509,-734.375,-58.594,-30.273,-951.660,0.000,1731708222.757
12510,-1000.000,-45.410,-20.996,-1000.000,0.000,1731708222.761
12511,-947.266,-28.809,-20.020,-965.820,0.000,1731708222.765
12512,-946.289,-41.992,-40.527,-953.613,0.000,1731708222.768
12513,-1000.000,-32.227,-22.949,-1000.000,0.000,1731708222.772
12514,-660.645,-21.484,-33.691,-398.438,0.000,1731708222.776
12515,805.176,28.320,-10.742,914.551,0.000,1731708222.780
12516,0.000,25.391,18.066,996.094,0.000,1731708222.784
12517,0.000,-42.969,-20.020,936.523,0.000,1731708222.788
12518,0.000,-68.848,-42.480,950.684,0.000,1731708222.792
12519,0.000,-45.898,-14.648,969.238,0.000,1731708222.796
12520,0.000,-20.508,-28.809,992.188,0.000,1731708222.800
12521,0.000,-28.809,-63.477,-253.418,0.000,1731708222.804
12522,0.000,-26.367,-24.414,-1000.000,0.000,1731708222.808
12523,0.000,-28.809,-12.207,-958.008,0.000,1731708222.811
12524,0.000,-32.715,-36.133,-956.543,0.000,1731708222.815
12525,0.000,-5.371,-15.625,-1000.000,0.000,1731708222.819
12526,0.000,-30.762,-19.043,-988.770,0.000,1731708222.823
12527,0.000,-38.574,-31.738,383.301,0.000,1731708222.827
12528,-890.625,-3.906,-7.812,-895.996,0.000,1731708222.831
12529,901.367,-22.461,-20.996,899.414,0.000,1731708222.835
12530,978.027,-20.996,-21.484,989.746,0.000,1731708222.839
12531,965.332,-20.020,-20.996,934.570,0.000,1731708222.843
12532,919.922,-32.227,-33.691,976.074,0.000,1731708222.847
12533,-918.945,-34.668,-13.184,979.492,0.000,1731708222.851
12534,151.855,-36.133,10.742,-309.570,0.000,1731708222.854
12535,-1000.000,-29.297,-12.695,-1000.000,0.000,1731708222.858
12536,-988.281,-25.391,-52.246,-947.266,0.000,1731708222.862
12537,-980.957,-39.062,-46.387,-979.004,0.000,1731708222.866
12538,-943.359,-55.176,-31.250,-986.328,0.000,1731708222.870
12539,-1000.000,-29.785,-21.973,-1000.000,0.000,1731708222.874
12540,-395.996,-3.418,-3.418,110.352,0.000,1731708222.878
12541,942.383,21.484,36.621,-936.035,0.000,1731708222.882
12542,990.234,9.277,15.625,928.223,0.000,1731708222.886
12543,942.383,-41.504,-56.152,969.727,0.000,1731708222.890
12544,909.668,-60.547,-67.871,911.621,0.000,1731708222.894
12545,-916.016,-33.691,-47.363,-918.945,0.000,1731708222.897
12546,558.105,-34.668,-30.273,402.344,0.000,1731708222.901
12547,-883.301,-42.969,-21.973,-942.383,0.000,1731708222.905
12548,-1000.000,-17.578,-32.227,-1000.000,0.000,1731708222.909
12549,-959.473,-30.762,-31.250,-971.680,0.000,1731708222.913
12550,-959.961,-40.039,-32.227,-954.590,0.000,1731708222.917
12551,-1000.000,-33.203,-15.625,-1000.000,0.000,1731708222.921
12552,0.000,-27.344,-18.066,-882.324,0.000,1731708222.925
12553,0.000,-17.578,-37.598,578.125,0.000,1731708222.929
12554,0.000,-26.855,-15.625,-912.109,0.000,1731708222.933
12555,0.000,-29.785,-30.762,898.438,0.000,1731708222.937
12556,0.000,-30.273,-52.734,989.258,0.000,1731708222.940
12557,0.000,-7.812,-27.832,914.551,0.000,1731708222.944
12558,0.000,-23.926,-20.996,-927.246,0.000,1731708222.948
12559,0.000,-63.477,-35.645,333.496,0.000,1731708222.952
12560,0.000,-42.480,-28.809,-958.984,0.000,1731708222.956
12561,0.000,-23.438,-20.020,-1000.000,0.000,1731708222.960
12562,0.000,-31.250,-35.645,-975.586,0.000,1731708222.964
12563,0.000,-42.969,-42.480,-947.754,0.000,1731708222.968
12564,-1000.000,-29.785,-22.461,-1000.000,0.000,1731708222.972
12565,-876.953,-34.180,-16.602,-761.230,0.000,1731708222.976
12566,584.961,-40.039,-27.832,692.383,0.000,1731708222.980
12567,-913.574,-27.344,-13.672,-937.500,0.000,1731708222.983
12568,895.508,-24.414,-22.461,903.320,0.000,1731708222.987
12569,986.328,-23.438,-51.758,985.352,0.000,1731708222.991
12570,969.727,-13.672,-34.668,962.891,0.000,1731708222.995
12571,969.727,21.973,-5.371,-998.535,0.000,1731708222.999
12572,976.074,-14.160,-53.711,790.527,0.000,1731708223.003
12573,947.266,-54.199,-70.801,754.395,0.000,1731708223.007
12574,946.777,-24.902,-18.066,981.445,0.000,1731708223.011
12575,-951.660,-17.090,-2.930,-968.262,0.000,1731708223.015
12576,0.000,-41.992,-23.926,-141.602,0.000,1731708223.019
12577,0.000,-50.781,-36.621,-1000.000,0.000,1731708223.023
12578,0.000,-37.109,-11.230,-952.148,0.000,1731708223.026
12579,0.000,-45.410,-32.227,-1000.000,0.000,1731708223.030
12580,0.000,-27.832,-34.668,-943.359,0.000,1731708223.034
12581,0.000,-40.039,-53.223,-1000.000,0.000,1731708223.038
12582,0.000,-55.664,-66.895,-871.094,0.000,1731708223.042
12583,0.000,-19.043,-27.832,591.309,0.000,1731708223.046
12584,0.000,-26.367,-35.645,-914.551,0.000,1731708223.050
12585,0.000,-47.363,-74.219,897.949,0.000,1731708223.054
12586,0.000,-14.648,-32.715,996.582,0.000,1731708223.058
12587,0.000,0.977,-1.465,912.598,0.000,1731708223.062
12588,-976.074,-17.090,-14.648,-949.707,0.000,1731708223.066
12589,860.840,-25.879,7.812,589.844,0.000,1731708223.069
12590,-597.168,-70.312,-22.949,-788.574,0.000,1731708223.073
12591,-1000.000,-77.148,-65.430,-1000.000,0.000,1731708223.077
12592,-943.359,-45.898,-41.504,-954.590,0.000,1731708223.081
12593,-949.707,-39.062,-41.992,-949.707,0.000,1731708223.085
12594,-1000.000,3.906,-38.086,-1000.000,0.000,1731708223.089
12595,-788.086,-13.184,-20.996,-583.496,0.000,1731708223.093
12596,691.406,-37.598,-21.484,821.777,0.000,1731708223.097
12597,-933.594,-10.254,14.648,-972.168,0.000,1731708223.101
12598,906.738,-16.113,31.250,926.270,0.000,1731708223.105
12599,958.984,-28.809,-44.922,942.871,0.000,1731708223.108
12600,956.543,-35.156,-88.867,987.793,0.000,1731708223.112
12601,-967.773,-29.785,-54.688,958.984,0.000,1731708223.116
12602,-224.121,-59.082,-41.992,-407.715,0.000,1731708223.120
12603,-1000.000,-62.988,-35.645,-1000.000,0.000,1731708223.124
12604,-941.406,-39.551,1.465,-935.059,0.000,1731708223.128
12605,-1000.000,-20.020,-5.859,-993.652,0.000,1731708223.132
12606,-944.824,-7.812,-10.742,-968.750,0.000,1731708223.136
12607,-1000.000,0.977,17.090,-1000.000,0.000,1731708223.140
12608,-262.207,-3.906,-30.273,-18.555,0.000,1731708223.144
12609,991.699,-31.738,-78.125,-954.102,0.000,1731708223.148
12610,968.262,-30.762,-54.688,938.965,0.000,1731708223.151
12611,943.848,-37.598,-30.762,967.773,0.000,1731708223.155
12612,955.078,-23.438,-13.184,929.199,0.000,1731708223.159
12613,948.242,-19.531,1.465,996.582,0.000,1731708223.163
12614,-953.613,-19.531,-18.555,937.012,0.000,1731708223.167
12615,-155.762,-10.742,-5.859,-452.148,0.000,1731708223.171
12616,-1000.000,-36.133,-1.465,-1000.000,0.000,1731708223.175
12617,-946.777,-51.270,-44.922,-931.641,0.000,1731708223.179
12618,-1000.000,-50.781,-39.551,-1000.000,0.000,1731708223.183
12619,-934.082,-59.082,-30.273,-948.242,0.000,1731708223.187
12620,-1000.000,-64.941,-60.547,-1000.000,0.000,1731708223.191
12621,-764.648,-25.879,-41.992,-327.637,0.000,1731708223.194
12622,715.332,1.953,-23.926,935.059,0.000,1731708223.198
12623,-938.965,-6.836,-41.016,986.328,0.000,1731708223.202
12624,0.000,7.324,-3.418,949.219,0.000,1731708223.206
12625,0.000,19.043,24.902,920.410,0.000,1731708223.210
12626,0.000,-43.945,-30.273,-964.355,0.000,1731708223.214
12627,0.000,-52.246,-45.410,811.523,0.000,1731708223.218
12628,0.000,-35.156,-27.832,-649.414,0.000,1731708223.222
12629,0.000,-47.852,-37.109,-1000.000,0.000,1731708223.226
12630,0.000,-29.785,-41.016,-942.383,0.000,1731708223.230
12631,0.000,-8.301,-8.789,-966.309,0.000,1731708223.234
12632,0.000,-41.504,-33.691,-1000.000,0.000,1731708223.237
12633,0.000,-59.570,-57.617,-943.848,0.000,1731708223.241
12634,0.000,-39.062,-45.410,475.098,0.000,1731708223.245
12635,0.000,-15.137,-26.855,-901.367,0.000,1731708223.249
12636,904.297,-13.672,-17.090,903.809,0.000,1731708223.253
12637,958.008,-28.320,-20.996,958.008,0.000,1731708223.257
12638,943.848,-2.930,2.441,954.590,0.000,1731708223.261
12639,-946.289,37.109,13.184,-968.750,0.000,1731708223.265
12640,-117.188,-17.578,-27.344,-176.270,0.000,1731708223.269
12641,-1000.000,-79.590,-61.035,-1000.000,0.000,1731708223.273
12642,-950.684,-88.379,-61.523,-947.754,0.000,1731708223.277
12643,-1000.000,-68.848,-45.410,-1000.000,0.000,1731708223.280
12644,-955.078,3.418,-12.207,-946.777,0.000,1731708223.284
12645,-1000.000,34.180,9.277,-1000.000,0.000,1731708223.288
12646,-967.773,-21.973,-16.113,-906.738,0.000,1731708223.292
12647,437.012,-18.555,-34.180,539.551,0.000,1731708223.296
12648,0.000,-18.066,-42.969,-907.227,0.000,1731708223.300
12649,0.000,-45.410,-69.336,896.484,0.000,1731708223.304
12650,0.000,-44.922,-53.711,982.910,0.000,1731708223.308
12651,0.000,-31.250,-19.043,971.680,0.000,1731708223.312
12652,0.000,-0.488,-2.441,977.539,0.000,1731708223.316
12653,0.000,14.648,5.371,889.160,0.000,1731708223.320
12654,0.000,0.488,0.000,884.277,0.000,1731708223.323
12655,0.000,-41.504,-34.180,976.562,0.000,1731708223.327
12656,0.000,-66.895,-52.246,-984.375,0.000,1731708223.331
12657,0.000,-75.684,-41.992,-223.145,0.000,1731708223.335
12658,0.000,-51.758,-23.926,-1000.000,0.000,1731708223.339
12659,0.000,-27.344,-18.555,-942.383,0.000,1731708223.343
12660,-1000.000,-42.480,-19.043,-1000.000,0.000,1731708223.347
12661,-1000.000,-16.602,-19.531,-969.727,0.000,1731708223.351
12662,-941.406,-13.184,-38.574,-999.023,0.000,1731708223.355
12663,-1000.000,-43.457,-35.156,-1000.000,0.000,1731708223.359
12664,-306.152,-52.246,-19.043,227.539,0.000,1731708223.363
12665,976.562,-22.949,-9.766,-916.992,0.000,1731708223.366
12666,976.074,-0.977,2.441,918.945,0.000,1731708223.370
12667,946.289,-17.090,-19.043,958.984,0.000,1731708223.374
12668,910.156,-37.598,-40.527,935.547,0.000,1731708223.378
12669,-911.133,-43.945,-28.809,-946.777,0.000,1731708223.382
12670,473.633,-32.715,-27.344,69.824,0.000,1731708223.386
12671,-927.734,-31.738,-15.625,-1000.000,0.000,1731708223.390
12672,-1000.000,-21.484,13.672,-981.934,0.000,1731708223.394
12673,-966.309,-18.555,-0.977,-995.605,0.000,1731708223.398
12674,-957.031,-36.133,-24.902,-946.289,0.000,1731708223.402
12675,-1000.000,-66.406,-46.875,-1000.000,0.000,1731708223.406
12676,-891.113,-33.691,-32.715,-844.238,0.000,1731708223.409
12677,566.895,-19.043,-15.137,618.164,0.000,1731708223.413
12678,-910.645,-14.648,-12.207,-920.410,0.000,1731708223.417
12679,902.344,-0.977,-26.367,910.156,0.000,1731708223.421
12680,958.496,-28.809,-30.762,943.359,0.000,1731708223.425
12681,955.078,-29.297,-32.227,989.746,0.000,1731708223.429
12682,-965.332,-27.832,-54.199,954.102,0.000,1731708223.433
12683,-211.914,-42.969,-45.410,-418.457,0.000,1731708223.437
12684,-1000.000,-41.504,-34.180,-1000.000,0.000,1731708223.441
12685,-940.918,-26.855,-28.320,-930.176,0.000,1731708223.445
12686,-1000.000,-8.789,-2.441,-1000.000,0.000,1731708223.449
12687,-940.430,22.949,21.484,-937.012,0.000,1731708223.452
12688,-1000.000,-12.695,7.812,-1000.000,0.000,1731708223.456
12689,-856.934,-51.270,-50.293,-625.488,0.000,1731708223.460
12690,609.863,-11.230,-65.430,784.180,0.000,1731708223.464
12691,-918.457,-16.602,-54.199,-963.379,0.000,1731708223.468
12692,898.926,-25.879,-50.781,922.363,0.000,1731708223.472
12693,981.445,0.000,-24.414,948.242,0.000,1731708223.476
12694,919.922,-5.859,-3.418,978.516,0.000,1731708223.480
12695,-919.434,0.488,22.461,977.051,0.000,1731708223.484
12696,147.949,20.508,46.875,-335.938,0.000,1731708223.488
12697,-1000.000,-20.020,-11.719,-1000.000,0.000,1731708223.491
12698,-995.117,-63.965,-73.730,-947.266,0.000,1731708223.495
12699,-942.871,-57.617,-60.547,-965.332,0.000,1731708223.499
12700,-1000.000,-48.828,-42.480,-1000.000,0.000,1731708223.503
12701,-1000.000,-22.949,-32.227,-1000.000,0.000,1731708223.507
12702,243.164,3.906,-24.414,345.215,0.000,1731708223.511
12703,-891.602,-3.418,-34.668,-895.996,0.000,1731708223.515
12704,904.297,2.930,7.812,901.855,0.000,1731708223.519
12705,990.234,27.344,43.945,994.141,0.000,1731708223.523
12706,910.645,3.418,-40.039,906.250,0.000,1731708223.527
12707,-971.191,-51.758,-56.641,-949.219,0.000,1731708223.531
12708,0.000,-71.777,-50.293,728.516,0.000,1731708223.535
12709,0.000,-68.359,-62.500,-725.098,0.000,1731708223.538
12710,0.000,-29.297,-26.367,-1000.000,0.000,1731708223.542
12711,0.000,-23.438,-25.879,-947.754,0.000,1731708223.546
12712,0.000,-30.273,-27.832,-964.355,0.000,1731708223.550
12713,0.000,-20.996,-18.066,-1000.000,0.000,1731708223.554
12714,0.000,-5.859,11.230,-933.105,0.000,1731708223.558
12715,0.000,5.371,12.695,496.582,0.000,1731708223.562
12716,0.000,-30.273,-39.551,-902.832,0.000,1731708223.566
12717,0.000,21.484,-28.320,897.461,0.000,1731708223.570
12718,0.000,38.086,-7.812,992.676,0.000,1731708223.574
12719,0.000,-34.668,-28.320,908.203,0.000,1731708223.577
12720,843.262,-26.367,-17.090,-926.270,0.000,1731708223.581
12721,-619.141,-39.551,-37.109,466.309,0.000,1731708223.585
12722,-1000.000,-86.914,-55.176,-898.926,0.000,1731708223.589
12723,-939.453,-70.312,-37.109,-1000.000,0.000,1731708223.593
12724,-969.727,-45.898,-27.832,-964.355,0.000,1731708223.597
12725,-1000.000,-23.926,4.395,-965.332,0.000,1731708223.601
12726,-969.727,-2.930,2.930,-1000.000,0.000,1731708223.605
12727,432.617,4.883,5.371,-952.148,0.000,1731708223.609
12728,-896.973,-2.441,-3.906,454.590,0.000,1731708223.613
12729,896.484,0.000,-53.711,-900.879,0.000,1731708223.616
12730,999.023,-8.789,-28.320,903.320,0.000,1731708223.620
12731,900.879,-29.297,-4.395,964.844,0.000,1731708223.624
12732,912.109,-37.598,-29.785,942.871,0.000,1731708223.628
12733,-912.109,-23.438,-44.922,-955.078,0.000,1731708223.632
12734,262.695,-20.508,-31.250,-47.363,0.000,1731708223.636
12735,-1000.000,-44.434,-1.953,-1000.000,0.000,1731708223.640
12736,-1000.000,-35.645,17.090,-964.844,0.000,1731708223.644
12737,-967.285,-29.785,-8.301,-996.582,0.000,1731708223.648
12738,-1000.000,-50.293,-50.781,-973.145,0.000,1731708223.652
12739,-936.523,-23.438,-44.922,-999.023,0.000,1731708223.656
12740,-1000.000,-11.230,-52.734,-1000.000,0.000,1731708223.659
12741,-390.137,-31.250,-70.312,218.750,0.000,1731708223.663
12742,944.336,-27.344,-40.527,-922.363,0.000,1731708223.667
12743,998.047,-6.348,-18.066,929.688,0.000,1731708223.671
12744,894.531,-10.254,-22.461,922.852,0.000,1731708223.675
12745,979.004,-22.461,-19.531,999.512,0.000,1731708223.679
12746,-988.281,-17.090,-16.602,936.035,0.000,1731708223.683
12747,-300.781,-20.996,2.441,-458.984,0.000,1731708223.687
12748,-1000.000,-18.555,1.465,-1000.000,0.000,1731708223.691
12749,-933.105,-46.875,-61.523,-930.176,0.000,1731708223.695
12750,-1000.000,-78.613,-89.355,-1000.000,0.000,1731708223.699
12751,-928.711,-47.852,-63.477,-943.848,0.000,1731708223.702
12752,-1000.000,-18.066,-39.551,-1000.000,0.000,1731708223.706
12753,-656.738,-29.297,-25.391,-368.652,0.000,1731708223.710
12754,808.594,-10.742,-17.578,928.223,0.000,1731708223.714
12755,-961.914,14.648,-4.883,991.211,0.000,1731708223.718
12756,0.000,5.371,6.836,946.289,0.000,1731708223.722
12757,0.000,-12.695,-7.812,923.828,0.000,1731708223.726
12758,0.000,-6.348,-39.062,-974.121,0.000,1731708223.730
12759,0.000,-34.668,-40.039,855.469,0.000,1731708223.734
12760,0.000,-66.895,-49.316,-602.051,0.000,1731708223.738
12761,0.000,-40.039,-46.387,-1000.000,0.000,1731708223.742
12762,0.000,-32.227,-18.555,-926.270,0.000,1731708223.745
12763,0.000,-31.738,-40.527,-1000.000,0.000,1731708223.749
12764,0.000,-44.434,-53.711,-951.660,0.000,1731708223.753
12765,0.000,-60.547,-38.086,-1000.000,0.000,1731708223.757
12766,0.000,-55.664,-47.852,-660.156,0.000,1731708223.761
12767,0.000,-28.320,-36.621,673.340,0.000,1731708223.765
12768,-932.129,-4.395,-11.719,-951.172,0.000,1731708223.769
12769,928.711,-1.465,-23.926,929.199,0.000,1731708223.773
12770,915.039,4.883,-9.766,915.039,0.000,1731708223.777
12771,-963.379,-9.277,37.109,-940.918,0.000,1731708223.781
12772,814.941,-69.824,-67.383,686.035,0.000,1731708223.784
12773,-654.785,-82.520,-100.098,-765.137,0.000,1731708223.788
12774,-1000.000,-49.805,-41.016,-1000.000,0.000,1731708223.792
12775,-929.199,-20.508,-31.250,-943.359,0.000,1731708223.796
12776,-1000.000,-25.391,-21.973,-989.258,0.000,1731708223.800
12777,-945.801,-23.926,-17.578,-989.746,0.000,1731708223.804
12778,-1000.000,-23.926,-23.926,-1000.000,0.000,1731708223.808
12779,-236.816,-32.715,-27.832,160.156,0.000,1731708223.812
12780,-1000.000,-29.297,-35.645,-923.828,0.000,1731708223.816
12781,964.355,-23.926,-18.555,920.410,0.000,1731708223.820
12782,945.801,-33.691,-16.113,980.469,0.000,1731708223.824
12783,955.078,-35.645,-39.062,921.387,0.000,1731708223.827
12784,947.266,-29.297,-21.484,-987.305,0.000,1731708223.831
12785,-952.637,-19.043,-12.695,882.812,0.000,1731708223.835
12786,-145.020,6.836,-19.043,-533.203,0.000,1731708223.839
12787,-1000.000,-11.230,-7.324,-1000.000,0.000,1731708223.843
12788,-961.914,-20.996,18.066,-944.824,0.000,1731708223.847
12789,-946.777,-31.250,-0.977,-956.543,0.000,1731708223.851
12790,-1000.000,-62.988,-63.477,-1000.000,0.000,1731708223.855
12791,-956.055,-61.523,-63.965,-897.461,0.000,1731708223.859
12792,458.496,-28.809,-39.551,554.199,0.000,1731708223.863
12793,-898.926,-15.137,-29.297,-909.180,0.000,1731708223.867
12794,896.973,-2.930,-5.371,901.367,0.000,1731708223.870
12795,987.793,23.438,12.207,970.703,0.000,1731708223.874
12796,907.227,-29.785,-16.113,938.965,0.000,1731708223.878
12797,-911.133,-76.172,-60.059,-950.684,0.000,1731708223.882
12798,330.078,-52.246,-56.641,-3.418,0.000,1731708223.886
12799,-986.328,-44.434,-39.551,-1000.000,0.000,1731708223.890
12800,-1000.000,-36.621,-34.668,-971.191,0.000,1731708223.894
12801,-976.562,-23.926,-35.156,-1000.000,0.000,1731708223.898
12802,-956.055,-25.391,-24.902,-944.824,0.000,1731708223.902
12803,-1000.000,-14.160,-7.324,-1000.000,0.000,1731708223.906
12804,0.000,-7.812,-9.766,-837.402,0.000,1731708223.910
12805,0.000,-22.461,-39.062,621.582,0.000,1731708223.913
12806,0.000,-44.922,-63.477,-921.875,0.000,1731708223.917
12807,0.000,-44.922,-42.480,910.645,0.000,1731708223.921
12808,0.000,-10.742,5.371,942.871,0.000,1731708223.925
12809,0.000,-5.859,-15.625,990.723,0.000,1731708223.929
12810,0.000,0.000,-22.461,952.148,0.000,1731708223.933
12811,0.000,-3.418,20.508,-422.852,0.000,1731708223.937
12812,0.000,-58.594,-43.457,-1000.000,0.000,1731708223.941
12813,0.000,-80.078,-76.660,-929.688,0.000,1731708223.945
12814,0.000,-57.617,-64.941,-1000.000,0.000,1731708223.949
12815,0.000,-34.668,-53.223,-938.965,0.000,1731708223.952
12816,-1000.000,-38.574,0.000,-1000.000,0.000,1731708223.956
12817,-891.113,-17.578,0.000,-789.551,0.000,1731708223.960
12818,566.895,3.906,0.000,657.227,0.000,1731708223.964
12819,-910.645,-7.324,0.000,-931.152,0.000,1731708223.968
12820,904.785,-65.918,0.000,916.016,0.000,1731708223.972
12821,950.195,-76.172,0.000,935.547,0.000,1731708223.976
12822,971.191,-47.852,0.000,-992.676,0.000,1731708223.980
12823,-997.559,-26.855,0.000,910.645,0.000,1731708223.984
12824,-324.219,-4.395,0.000,-509.766,0.000,1731708223.988
12825,-1000.000,-18.555,0.000,-1000.000,0.000,1731708223.992
12826,-932.617,-51.758,0.000,-932.129,0.000,1731708223.995
12827,-1000.000,-60.059,0.000,-998.047,0.000,1731708223.999
12828,0.000,-34.668,-32.715,-969.727,0.000,1731708224.003
12829,0.000,-11.719,-26.367,-1000.000,0.000,1731708224.007
12830,0.000,-20.020,-38.086,-30.273,0.000,1731708224.011
12831,0.000,-8.301,1.465,-963.379,0.000,1731708224.015
12832,0.000,-10.742,-26.367,942.871,0.000,1731708224.019
12833,0.000,4.395,-67.871,969.727,0.000,1731708224.023
12834,0.000,15.137,-11.719,917.480,0.000,1731708224.027
12835,0.000,-28.809,-21.484,-972.656,0.000,1731708224.031
12836,0.000,-3.418,-36.621,844.727,0.000,1731708224.035
12837,0.000,-4.883,0.000,-609.863,0.000,1731708224.038
12838,0.000,-42.969,-16.602,-1000.000,0.000,1731708224.042
12839,0.000,-28.320,-28.320,-943.359,0.000,1731708224.046
12840,-935.059,-27.832,-32.227,-958.008,0.000,1731708224.050
12841,-1000.000,-40.039,-21.973,-1000.000,0.000,1731708224.054
12842,-413.574,-30.762,-5.371,-887.695,0.000,1731708224.058
12843,935.547,3.418,-15.137,571.289,0.000,1731708224.062
12844,992.676,15.625,-16.602,-910.645,0.000,1731708224.066
12845,938.477,-16.602,-37.109,897.461,0.000,1731708224.070
12846,937.988,-58.105,-64.453,992.676,0.000,1731708224.074
12847,990.234,-37.598,-40.527,910.645,0.000,1731708224.077
12848,956.055,-14.648,-28.809,-925.781,0.000,1731708224.081
12849,-428.711,-29.297,-40.039,405.273,0.000,1731708224.085
12850,-1000.000,-36.133,-32.715,-928.223,0.000,1731708224.089
12851,-944.336,-32.715,-30.273,-1000.000,0.000,1731708224.093
12852,-939.941,-24.414,-26.367,-966.797,0.000,1731708224.097
12853,-996.094,-28.320,-23.438,-970.703,0.000,1731708224.101
12854,-974.121,-61.523,-17.578,-1000.000,0.000,1731708224.105
12855,-1000.000,-59.082,-30.273,-990.234,0.000,1731708224.109
12856,115.723,-32.227,-50.781,373.047,0.000,1731708224.113
12857,-897.949,-43.945,-61.523,-896.973,0.000,1731708224.117
12858,914.062,-30.762,-37.598,903.809,0.000,1731708224.120
12859,979.980,-3.418,-13.672,972.656,0.000,1731708224.124
12860,898.926,-13.672,-3.906,925.781,0.000,1731708224.128
12861,-914.062,0.488,15.137,-934.082,0.000,1731708224.132
12862,537.598,-7.812,-21.973,151.855,0.000,1731708224.136
12863,-895.020,-83.496,-109.375,-1000.000,0.000,1731708224.140
12864,-1000.000,-83.008,-99.609,-992.188,0.000,1731708224.144
12865,-961.426,-41.016,-42.969,-988.770,0.000,1731708224.148
12866,-957.520,-43.945,-15.625,-944.824,0.000,1731708224.152
12867,-1000.000,-33.203,-4.883,-1000.000,0.000,1731708224.156
12868,-885.254,-33.203,-14.160,-760.742,0.000,1731708224.160
12869,574.707,11.719,-8.789,690.430,0.000,1731708224.163
12870,-912.109,17.090,-34.668,-937.500,0.000,1731708224.167
12871,896.973,-33.691,-79.590,911.621,0.000,1731708224.171
12872,988.770,-21.484,-62.500,958.008,0.000,1731708224.175
12873,910.156,-20.996,-52.734,961.914,0.000,1731708224.179
12874,-912.109,-29.785,-47.852,-992.188,0.000,1731708224.183
12875,287.598,-30.762,-23.926,-202.148,0.000,1731708224.187
12876,-1000.000,-18.555,-5.859,-1000.000,0.000,1731708224.191
12877,-1000.000,-36.621,-30.762,-954.590,0.000,1731708224.195
12878,-964.355,-37.109,-38.086,-983.887,0.000,1731708224.199
12879,-953.613,7.324,-20.020,-966.797,0.000,1731708224.203
12880,-1000.000,-28.320,-33.203,-1000.000,0.000,1731708224.206
12881,-267.578,-48.828,-61.035,-61.035,0.000,1731708224.210
12882,990.234,-1.465,-21.973,-962.891,0.000,1731708224.214
12883,969.238,14.160,-3.418,944.336,0.000,1731708224.218
12884,937.500,0.977,-32.715,954.102,0.000,1731708224.222
12885,979.004,-44.922,-47.363,967.285,0.000,1731708224.226
12886,969.727,-31.250,-36.133,978.027,0.000,1731708224.230
12887,970.215,9.277,9.766,975.098,0.000,1731708224.234
12888,986.328,-33.691,-2.930,742.188,0.000,1731708224.238
12889,912.109,-65.430,-62.012,772.949,0.000,1731708224.242
12890,-976.074,-42.480,-36.133,-934.082,0.000,1731708224.246
12891,860.352,-30.273,-16.113,842.285,0.000,1731708224.249
12892,-597.168,-41.504,-20.996,-599.609,0.000,1731708224.253
12893,-1000.000,-16.602,-17.090,-1000.000,0.000,1731708224.257
12894,-925.781,-20.996,-21.484,-925.781,0.000,1731708224.261
12895,-1000.000,-49.805,-24.414,-1000.000,0.000,1731708224.265
12896,-948.730,-42.480,-45.410,-939.941,0.000,1731708224.269
12897,-1000.000,-21.973,-43.945,-1000.000,0.000,1731708224.273
12898,-937.988,-27.344,-24.902,-851.074,0.000,1731708224.277
12899,489.746,-42.480,-36.621,610.352,0.000,1731708224.281
12900,-902.344,-41.504,-48.340,-918.945,0.000,1731708224.285
12901,903.809,-32.715,-29.785,911.133,0.000,1731708224.289
